"站点地址","站点名称","站点编号","站点加盟日期","银行业务签约日期","签约银行","站点卡数","站点余额","卡均余额"
"河北省石家庄市辛集市旧城镇赵李家庄村","辛集市旧城镇赵李家庄村","1301811010010","2016-01-25 00:00:00","2016-01-25 00:00:00","张家口银行","287","2196811.94","7654.397003"
"山东省临沂市临沭县玉山镇","临沭县玉山镇石河姜庄村","3713291090003","2016-01-26 00:00:00","2016-01-26 00:00:00","中国银行","1","157539.81","157539.810000"
"山东省临沂市临沭县玉山镇","临沭县玉山镇后湖子村","3713291090004","2016-01-26 00:00:00","2016-01-26 00:00:00","中国银行","1","20103.85","20103.850000"
"山东省临沂市临沭县玉山镇","临沭县玉山镇半里村","3713291090007","2016-03-22 00:00:00","2016-03-22 00:00:00","中国银行","1","138200.02","138200.020000"
"山东省临沂市临沭县玉山镇","临沭县玉山镇姚官庄","3713291090005","2016-01-25 00:00:00","2016-01-26 00:00:00","中国银行","0","0.00",\N
"山东省烟台市招远市张星镇大岚村","招远市张星镇大岚村（狗山李家）","3706851070006","2016-01-26 00:00:00","2016-01-26 00:00:00","中国银行","0","0.00",\N
"山东省烟台市招远市梦芝街道十里铺村","招远市梦芝街道十里铺村","3706850030004","2016-01-26 00:00:00","2016-01-26 00:00:00","中国银行","0","0.00",\N
"河北省石家庄市深泽县赵八乡候村","深泽县赵八乡候村","1301282020009","2016-01-26 00:00:00","2016-01-26 00:00:00","张家口银行","268","2739401.60","10221.647761"
"河北省石家庄市行唐县只里乡白庙村","行唐县只里乡白庙村二站","1301252020014","2016-01-26 00:00:00","2016-04-29 00:00:00","张家口银行","331","4804613.74","14515.449366"
"河北省石家庄市行唐县安香乡胡家庄村","行唐县安香乡胡家庄村","1301252010009","2016-06-03 00:00:00","2016-06-03 00:00:00","张家口银行","0","0.00",\N
"河北省石家庄市长安区南村镇东塔口村","长安区南村镇东塔口村一站","1301021010003","2016-01-26 00:00:00","2016-01-26 00:00:00","张家口银行","9","18695.91","2077.323333"
"河北省唐山市滦南县扒齿港镇杜平坨村","滦南县扒齿港镇杜平坨村","1302241080002","2016-01-26 00:00:00","2016-02-24 00:00:00","中国银行","232","240000.00","1034.482759"
"四川省达州市通川区盘石乡场坝村","通川区磐石乡场坝村","5117022000001","2016-01-26 00:00:00","2016-01-26 00:00:00","中国银行","1","3000.00","3000.000000"
"河北省唐山市滦县滦州镇半碑店村","滦县滦州镇半碑店村","1302231000002","2016-01-27 00:00:00","2016-01-27 00:00:00","中国银行","207","3340000.00","16135.265700"
"陕西省汉中市汉台区老君镇五星村","汉台区老君镇五星村","6107021050002","2016-01-27 00:00:00","2016-04-27 00:00:00","长安银行","4","1129264.35","282316.087500"
"河北省沧州市青县曹寺乡东蒿坡村","青县曹寺乡东蒿坡村","1309222010023","2016-01-27 00:00:00","2016-02-01 00:00:00","中国银行","3508","1270000.00","362.029647"
"四川省绵阳市安县界牌镇龙集村","绵阳市安县界牌镇龙集村","5107241080001","2016-01-27 00:00:00","2016-01-29 00:00:00","中国银行","0","0.00",\N
"河北省石家庄市晋州市桃园镇西钓鱼台村","晋州市桃园镇西钓鱼台村一站","1301831030017","2016-01-27 00:00:00","2016-01-27 00:00:00","张家口银行","389","3921950.59","10082.135193"
"河北省石家庄市晋州市晋州镇赵魏村","晋州市晋州镇赵位村","1301831000035","2016-01-27 00:00:00","2016-01-27 00:00:00","张家口银行","156","545214.80","3494.966667"
"山东省烟台市龙口市兰高镇东解家村","龙口市兰高镇东解家村","3706811090010","2016-01-27 00:00:00","2016-01-27 00:00:00","中国银行","9","2303698.77","255966.530000"
"山东省烟台市牟平区宁海街道堆金泊村","牟平区程利经贸有限公司助农服务点","3706120010021","2016-01-27 00:00:00","2016-01-27 00:00:00","中国银行","3","50548703.27","16849567.756667"
"山东省烟台市牟平区文化街道西关村","牟平区文化街道西关村","3706120020005","2016-01-27 00:00:00","2016-01-27 00:00:00","中国银行","0","3790931.12",\N
"山东省烟台市牟平区武宁镇南官庄东村","牟平区武宁镇南官庄东村","3706121020015","2016-01-28 00:00:00","2016-01-27 00:00:00","中国银行","4","1505190.29","376297.572500"
"河北省廊坊市广阳区九州镇杨马房村","安次区白家务乡杨马房村
","1310031020005","2016-01-28 00:00:00","2015-09-22 00:00:00","中国银行","67","8940000.00","133432.835821"
"河北省廊坊市安次区仇庄乡高圈村","安次区仇庄乡高圈村助农点","1310022010028","2016-01-28 00:00:00","2015-06-15 00:00:00","中国银行","1","2880000.00","2880000.000000"
"河北省廊坊市广阳区九州镇奶字房村","广阳区九州镇奶字房村","1310031020006","2016-01-28 00:00:00","2016-01-04 00:00:00","中国银行","6","6980000.00","1163333.333333"
"河北省廊坊市三河市高楼镇东南各庄村","三河市高楼镇东南各庄村","1310821070001","2016-01-28 00:00:00","2015-07-28 00:00:00","中国银行","239","1040000.00","4351.464435"
"河北省廊坊市三河市高楼镇张老辛村","三河市高楼镇张老辛村","1310821070002","2016-01-28 00:00:00","2015-08-20 00:00:00","中国银行","42","800000.00","19047.619048"
"河北省廊坊市大城县大广安乡王香屯村","大城县大广安乡王屯村","1310252010017","2016-01-28 00:00:00","2014-10-20 00:00:00","中国银行","325","1160000.00","3569.230769"
"河北省唐山市玉田县玉田镇西马头山村","玉田县玉田镇西马头山村","1302291000005","2016-01-28 00:00:00","2016-01-28 00:00:00","中国银行","401","1070000.00","2668.329177"
"河北省唐山市丰润区任各庄镇前泥河村","丰润区任各庄镇前泥河村金融","1302081020015","2016-01-22 00:00:00","2016-02-03 00:00:00","中国银行","1910","730000.00","382.198953"
"河北省唐山市丰润区杨官林镇常峪村","丰润区杨官林镇常峪村金融","1302081170010","2016-01-22 00:00:00","2016-01-21 00:00:00","中国银行","1636","10000.00","6.112469"
"河北省唐山市丰润区任各庄镇陶立营村","丰润区任各庄镇陶立营村","1302081020016","2016-01-22 00:00:00","2016-02-09 00:00:00","中国银行","1453","0.00","0.000000"
"河北省唐山市玉田县亮甲店镇杨五官屯村","玉田县亮甲店镇杨五官屯村","1302291010003","2016-01-28 00:00:00","2016-01-28 00:00:00","中国银行","1","560000.00","560000.000000"
"河北省沧州市黄骅市南大港管理区虚拟乡","黄骅市南大港管理区虚拟乡王许庄","1309834000008","2016-01-28 00:00:00","2016-01-28 00:00:00","中国银行","4","10110000.00","2527500.000000"
"河北省沧州市献县高官乡西高官村","献县高官乡西高官村","1309294010001","2016-01-28 00:00:00","2016-01-29 00:00:00","中国银行","590","1060000.00","1796.610169"
"河北省沧州市肃宁县师素乡南王村","肃宁县师素乡南王村","1309262010001","2016-01-28 00:00:00","2016-01-28 00:00:00","中国银行","17","1740000.00","102352.941176"
"河北省沧州市肃宁县师素乡许疃村","肃宁县师素乡许疃村","1309262010002","2016-01-28 00:00:00","2016-01-28 00:00:00","中国银行","122","2390000.00","19590.163934"
"山东省德州市平原县前曹镇后李村","平原县前曹镇后李村","3714261020007","2016-01-29 00:00:00","2016-01-29 00:00:00","中国银行","109","2396985.57","21990.693303"
"山东省潍坊市昌乐县阿陀镇后张朱村","昌乐县阿陀镇后张朱村","3707251120002","2016-01-29 00:00:00","2016-01-29 00:00:00","工商银行","22","54646.89","2483.949545"
"山东省德州市平原县恩城镇高庄村","平原县恩城镇高庄村","3714261030008","2016-01-29 00:00:00","2016-01-29 00:00:00","中国银行","103","4182596.99","40607.737767"
"山东省滨州市博兴县吕艺镇刘官三村村民委","博兴县吕艺镇刘官三村村民委","3716251070020","2016-01-29 00:00:00","2016-01-29 00:00:00","中国银行","0","0.00",\N
"四川省达州市渠县岩峰镇鹞山村","渠县岩峰镇鹞山村","5117251080001","2016-01-30 00:00:00","2016-01-30 00:00:00","中国银行","62","184103.13","2969.405323"
"四川省达州市渠县汇南乡邓家村","渠县汇南乡邓家村","5117252120001","2016-01-30 00:00:00","2016-01-30 00:00:00","中国银行","1","1000.23","1000.230000"
"河北省唐山市滦南县青坨营镇青坨营村","滦南县青坨营镇青坨营村","1302241100005","2016-01-30 00:00:00","2016-02-04 00:00:00","中国银行","747","10000.00","13.386881"
"山东省烟台市招远市大秦家镇大秦家村","招远市大秦家镇大秦家村356号","3706851070007","2016-01-28 00:00:00","2016-01-28 00:00:00","中国银行","3","113117670.71","37705890.236667"
"四川省广元市朝天区宣河乡宣河村","朝天区宣河乡宣河村","5108122070001","2016-01-31 00:00:00","2016-01-31 00:00:00","中国银行","7","187350.45","26764.350000"
"山东省潍坊市安丘市刘家尧镇灵山官庄村","安丘市刘家尧镇灵山官庄村","3707841100001","2016-02-01 00:00:00","2016-02-02 00:00:00","工商银行","0","0.00",\N
"山东省威海市文登市大水泊镇口子村","文登市大水泊镇口子村","3710811010012","2016-02-01 00:00:00","2016-02-01 00:00:00","中国银行","0","0.00",\N
"河北省石家庄市无极县张段固镇北丰村","无极县张段固镇北丰村","1301301020010","2016-02-01 00:00:00","2016-02-15 00:00:00","张家口银行","11","323400.00","29400.000000"
"河北省石家庄市无极县张段固镇张段固村","无极县张段固镇张段固村","1301301020011","2016-02-01 00:00:00","2016-02-15 00:00:00","张家口银行","15","1607000.00","107133.333333"
"河北省石家庄市无极县张段固镇王吕村","无极县张段固镇王吕村(张家口银行)","1301301020012","2016-02-01 00:00:00","2016-02-15 00:00:00","张家口银行","98","1005947.03","10264.765612"
"河北省石家庄市元氏县马村乡使庄村","元氏县马村乡使庄村中行","1301322000011","2016-02-01 00:00:00","2016-02-01 00:00:00","中国银行","0","0.00",\N
"河北省石家庄市元氏县因村镇西郝村","元氏县因村镇西郝村中行","1301321010009","2016-02-01 00:00:00","2016-02-01 00:00:00","中国银行","0","0.00",\N
"河北省石家庄市元氏县前仙乡前仙村","元氏县前仙乡前仙村","1301322070001","2016-02-01 00:00:00","2016-02-01 00:00:00","中国银行","0","0.00",\N
"河北省石家庄市辛集市马庄乡北营村","辛集市马庄乡北营村","1301812020005","2016-02-01 00:00:00","2016-02-01 00:00:00","张家口银行","108","1317300.00","12197.222222"
"河北省石家庄市辛集市马庄乡东营村","辛集市马庄乡东营村","1301812020006","2016-02-01 00:00:00","2016-02-01 00:00:00","张家口银行","43","308100.00","7165.116279"
"河北省唐山市乐亭县王滩镇垛瓦村","乐亭县王滩镇垛瓦村","1302251030005","2016-02-01 00:00:00","2016-03-25 00:00:00","中国银行","996","10000.00","10.040161"
"河北省唐山市乐亭县王滩镇新海一村","乐亭县王滩镇新海一村","1302251030006","2016-02-01 00:00:00","2016-03-15 00:00:00","中国银行","1472","1200000.00","815.217391"
"河北省唐山市乐亭县王滩镇新海三村","乐亭县王滩镇新海三村","1302251030007","2016-02-01 00:00:00","2016-03-15 00:00:00","中国银行","1183","1070000.00","904.480135"
"河北省唐山市乐亭县王滩镇纪各庄村","乐亭县王滩镇纪各庄村","1302251030008","2016-02-01 00:00:00","2016-03-25 00:00:00","中国银行","742","40000.00","53.908356"
"河北省唐山市乐亭县王滩镇牛庄村","乐亭县王滩镇牛庄村","1302251030009","2016-02-01 00:00:00","2016-03-25 00:00:00","中国银行","800","140000.00","175.000000"
"河北省秦皇岛市青龙满族自治县青龙镇湾杖子村","青龙满族自治县青龙镇湾杖子村","1303211000001","2014-12-18 00:00:00","2014-12-18 00:00:00","中国银行","161","840000.00","5217.391304"
"河北省秦皇岛市昌黎县马坨店乡解家桥村","昌黎县马坨店乡解家桥村","1303222030004","2014-06-25 00:00:00","2014-06-25 00:00:00","中国银行","324","2980000.00","9197.530864"
"山东省青岛市即墨市田横镇黄龙庄村","即墨市田横镇黄龙庄村","3702821210005","2016-02-02 00:00:00","2016-02-02 00:00:00","中国银行","0","0.00",\N
"山东省潍坊市安丘市兴安街道办事处东大庄村","安丘市兴安街道办事处东大庄村","3707840010003","2016-02-02 00:00:00","2016-02-02 00:00:00","工商银行","142","3160086.46","22254.130000"
"河北省石家庄市新乐市长寿街道办事处","新乐市长寿街道办事处小黄家庄村","1301840010008","2016-02-02 00:00:00","2016-02-09 00:00:00","张家口银行","142","1028356.08","7241.944225"
"河北省石家庄市新乐市彭家庄乡中心庄村","新乐市彭家庄乡中心庄村","1301842020005","2016-06-15 00:00:00","2016-06-15 00:00:00","张家口银行","141","1368059.86","9702.552199"
"山东省烟台市栖霞市松山街道上艾口村","栖霞市松山街道上艾口村","3706860030016","2016-02-03 00:00:00","2016-02-03 00:00:00","中国银行","20","771828.80","38591.440000"
"山东省烟台市栖霞市翠屏街道南宋家沟村","栖霞市翠屏街道南宋家沟村","3706860010005","2016-02-03 00:00:00","2016-02-03 00:00:00","中国银行","0","891628.98",\N
"山东省烟台市栖霞市西城镇","栖霞市翠屏街道老龙湾村助农服务点","3706861100014","2016-02-03 00:00:00","2016-02-03 00:00:00","中国银行","0","1200300.03",\N
"河北省唐山市滦县雷庄镇新店子村","滦县雷庄镇新店子村","1302231030021","2016-02-03 00:00:00","2016-02-03 00:00:00","中国银行","320","16980000.00","53062.500000"
"河北省唐山市滦县滦州镇北花园村","滦县滦州镇北花园村","1302231000003","2016-02-03 00:00:00","2016-02-03 00:00:00","中国银行","272","1290000.00","4742.647059"
"河北省唐山市滦县滦州镇西八里桥村","滦县滦州镇西八里桥村","1302231000004","2016-02-03 00:00:00","2016-02-03 00:00:00","中国银行","349","220000.00","630.372493"
"河北省石家庄市辛集市位伯镇东柳科村","辛集市位伯镇东柳科村","1301811030010","2016-02-03 00:00:00","2016-02-03 00:00:00","张家口银行","53","311323.75","5874.033019"
"河北省石家庄市辛集市旧城镇顿房村","辛集市旧城镇顿房村","1301811010011","2016-02-03 00:00:00","2016-02-03 00:00:00","张家口银行","109","1350037.40","12385.664220"
"陕西省汉中市城固县博望镇解放街","城固县博望镇解放街","6107221000001","2016-02-27 00:00:00","2016-04-19 00:00:00","长安银行","0","0.00",\N
"河北省石家庄市无极县大陈镇东东候村","无极县大陈镇东东候村","1301301050009","2016-02-04 00:00:00","2016-02-04 00:00:00","张家口银行","304","4774012.46","15703.988355"
"河北省石家庄市无极县七汲镇王村","无极县七汲镇王村二站","1301301010008","2016-02-04 00:00:00","2016-02-04 00:00:00","张家口银行","345","5533944.00","16040.417391"
"河北省石家庄市无极县七汲镇西流村","无极县七汲镇西流村","1301301010009","2016-02-04 00:00:00","2016-02-04 00:00:00","张家口银行","454","5418976.21","11936.070947"
"河北省石家庄市无极县七汲镇西小镇村","无极县七汲镇西小镇村二站","1301301010010","2016-02-04 00:00:00","2016-02-04 00:00:00","张家口银行","326","3925609.82","12041.747914"
"河北省石家庄市辛集市位伯镇","辛集市位伯镇佃士营","1301811030011","2016-02-04 00:00:00","2016-02-04 00:00:00","张家口银行","83","1033600.00","12453.012048"
"河北省石家庄市辛集市辛集镇锚营村","辛集市辛集镇锚营村","1301811000009","2016-02-04 00:00:00","2016-02-04 00:00:00","张家口银行","127","1269068.23","9992.663228"
"河北省石家庄市辛集市辛集镇","辛集市辛集镇六郎营","1301811000010","2016-02-04 00:00:00","2016-02-04 00:00:00","张家口银行","86","1172833.46","13637.598372"
